source,password_length,entropy,charset_size,unique_char_ratio,has_common_word,has_keyboard_pattern,has_sequential,in_breach_list,charset_category,length_bucket,crack_seconds,log_crack_time
breach,8,2.25,36,0.625,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,36,0.8571428571428571,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,10,2.9219280948873623,36,0.8,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,9,3.169925001442312,62,1.0,0,0,1,1,mixed_w_symbol,short,1e-05,-4.999999999956571
breach,4,1.5,10,0.75,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,9,2.6416041678685933,26,0.7777777777777778,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,36,0.8571428571428571,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,3.169925001442312,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.725480556997868,36,0.7777777777777778,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,10,3.321928094887362,36,1.0,1,0,1,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.725480556997868,26,0.7777777777777778,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.7924812503605778,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,9,2.94770277922009,36,0.8888888888888888,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.1556390622295662,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,10,1.0,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,9,3.169925001442312,26,1.0,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,12,3.0220552088742,26,0.75,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,10,2.446439344671015,26,0.6,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,10,3.121928094887362,26,0.9,1,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,8,2.5,36,0.75,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,5,1.9219280948873623,26,0.8,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.521640636343318,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,26,0.8571428571428571,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.725480556997868,26,0.7777777777777778,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,10,3.121928094887362,62,0.9,0,0,0,1,mixed_w_symbol,medium,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,1.9056390622295665,10,0.5,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,36,1.0,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,36,1.0,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,8,2.5,26,0.75,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,9,3.169925001442312,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.7924812503605778,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,7,2.521640636343318,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,3,0.9182958340544896,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1.7576e-06,-5.755079955840451
breach,4,1.0,10,0.5,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,9,1.584962500721156,26,0.3333333333333333,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,52,1.0,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,10,2.721928094887362,36,0.7,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,7,2.807354922057604,52,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.5,36,0.75,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,12,3.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,10,2.9219280948873623,36,0.8,0,0,1,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,10,2.7219280948873625,36,0.7,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.2359263506290326,26,0.7142857142857143,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.2810361125534238,36,0.5555555555555556,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,9,2.94770277922009,26,0.8888888888888888,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.4056390622295662,36,0.75,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,10,2.8464393446710154,36,0.8,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,9,2.9477027792200903,36,0.8888888888888888,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.75,10,0.875,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,52,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,4,2.0,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,12,3.2516291673878226,62,0.8333333333333334,0,0,1,1,mixed_w_symbol,medium,1e-05,-4.999999999956571
breach,7,2.2359263506290326,26,0.7142857142857143,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,10,2.321928094887362,36,0.6,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.4056390622295662,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.9182958340544896,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,5,1.9219280948873623,26,0.8,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,10,0.8888888888888888,0,0,1,1,digits_only,short,1e-05,-4.999999999956571
breach,11,3.095795255000934,26,0.8181818181818182,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,10,1.0,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,10,1.0,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,26,0.8888888888888888,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,10,1.0,26,0.2,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,9,2.94770277922009,26,0.8888888888888888,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,10,2.721928094887362,26,0.7,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,6,0.9182958340544896,36,0.3333333333333333,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,4,1.5,26,0.75,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,1.4591479170272448,10,0.5,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,10,3.1219280948873624,36,0.9,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.9477027792200903,36,0.8888888888888888,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,36,0.8888888888888888,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.75,52,0.875,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,2.197159723424149,26,0.5555555555555556,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,4,2.0,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,10,3.321928094887362,36,1.0,1,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,12,3.0849625007211556,26,0.75,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,9,2.725480556997868,26,0.7777777777777778,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,36,0.8888888888888888,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,10,1.0,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.251629167387823,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,7,2.2359263506290326,36,0.7142857142857143,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.25,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,26,0.8888888888888888,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,62,0.8888888888888888,0,0,1,1,mixed_w_symbol,short,1e-05,-4.999999999956571
breach,8,1.5,10,0.375,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.251629167387823,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,1,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,36,0.6666666666666666,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,4,2.0,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,10,1.0,0,0,1,1,digits_only,short,1e-05,-4.999999999956571
breach,13,3.085055102756477,36,0.6923076923076923,0,0,0,1,mixed_no_symbol,long,1e-05,-4.999999999956571
breach,9,2.725480556997868,36,0.7777777777777778,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.7924812503605778,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,5,2.321928094887362,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,5,1.9219280948873623,26,0.8,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,10,3.121928094887362,36,0.9,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.25,26,0.625,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.7924812503605778,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.197159723424149,26,0.5555555555555556,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.6416041678685933,10,0.7777777777777778,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.521640636343318,36,0.8571428571428571,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,10,2.921928094887362,36,0.8,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,6,2.2516291673878226,36,0.8333333333333334,0,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,11,2.3685225277282065,26,0.5454545454545454,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,8,2.4056390622295662,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,8,1.5,36,0.375,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.2516291673878228,10,0.5,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,10,1.0,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,3,1.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1.7576e-06,-5.755079955840451
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,1.9182958340544896,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,5,1.9219280948873623,26,0.8,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,10,1.0,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,62,1.0,0,0,1,1,mixed_w_symbol,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,1,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.251629167387823,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.25,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,9,2.725480556997868,26,0.7777777777777778,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.251629167387823,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,5,1.9219280948873623,26,0.8,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,7,2.1280852788913944,26,0.7142857142857143,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.9182958340544896,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,7,2.2359263506290326,36,0.7142857142857143,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,52,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.75,62,0.875,0,0,0,1,mixed_w_symbol,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,9,2.725480556997868,26,0.7777777777777778,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.25,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.521640636343318,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,3.0,62,1.0,1,0,0,1,mixed_w_symbol,short,1e-05,-4.999999999956571
breach,12,3.584962500721156,36,1.0,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,2.25,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,15,-0.0,33,0.06666666666666667,0,0,0,1,letters_only,long,1e-05,-4.999999999956571
breach,7,2.807354922057604,36,1.0,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,8,1.811278124459133,10,0.5,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,10,3.121928094887362,36,0.9,0,0,0,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,3.0,10,1.0,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,10,2.9219280948873623,26,0.8,0,0,0,1,letters_only,medium,1e-05,-4.999999999956571
breach,6,2.2516291673878226,36,0.8333333333333334,1,0,0,1,mixed_no_symbol,very_short,1e-05,-4.999999999956571
breach,9,3.169925001442312,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,4,2.0,10,1.0,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,10,3.321928094887362,36,1.0,0,0,1,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,7,2.5216406363433186,36,0.8571428571428571,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.25,26,0.625,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.521640636343318,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.5,10,0.75,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,26,1.0,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,36,0.8888888888888888,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,10,0.6666666666666666,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,26,0.8333333333333334,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,4,1.0,10,0.5,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,3,1.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1.7576e-06,-5.755079955840451
breach,7,2.521640636343318,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,8,2.75,26,0.875,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,2.584962500721156,26,1.0,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,8,2.25,10,0.625,0,0,0,1,digits_only,short,1e-05,-4.999999999956571
breach,7,2.807354922057604,36,1.0,1,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,4,1.5,10,0.75,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,10,3.121928094887362,36,0.9,0,0,1,1,mixed_no_symbol,medium,1e-05,-4.999999999956571
breach,8,2.75,36,0.875,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,6,1.9182958340544893,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,9,3.169925001442312,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,2.94770277922009,36,0.8888888888888888,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,6,1.9182958340544896,26,0.6666666666666666,0,0,0,1,letters_only,very_short,1e-05,-4.999999999956571
breach,6,2.2516291673878226,10,0.8333333333333334,0,0,0,1,digits_only,very_short,1e-05,-4.999999999956571
breach,4,2.0,10,1.0,0,0,0,1,digits_only,very_short,1e-06,-5.999999999565706
breach,8,2.5,26,0.75,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.5216406363433186,26,0.8571428571428571,0,0,0,1,letters_only,short,1e-05,-4.999999999956571
breach,7,2.2359263506290326,36,0.7142857142857143,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,3.0,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,9,3.169925001442312,36,1.0,0,0,1,1,mixed_no_symbol,short,1e-05,-4.999999999956571
breach,8,2.0,10,0.5,0,0,1,1,digits_only,short,1e-05,-4.999999999956571
breach,8,2.5,36,0.75,0,0,0,1,mixed_no_symbol,short,1e-05,-4.999999999956571
